,0,1
249,3917.0,16.3957515
250,3918.0,15.0152935
251,3919.0,14.852292
252,3921.0,15.4617565
253,3922.0,15.016969125000003
254,3923.0,15.19892625
255,3971.0,23.513667250000005
256,3972.0,22.35351725
257,3973.0,25.20385325
258,3975.0,19.618561749999998
259,3976.0,20.6878255
260,3977.0,18.66410275
261,3978.0,17.755792999999997
262,4001.0,19.6091245
263,4002.0,21.13672375
264,4003.0,24.370192250000002
265,4004.0,22.7048975
266,4006.0,29.361957000000004
267,4007.0,26.48531075
268,4008.0,27.827461749999998
269,4026.0,34.037599
270,4027.0,33.73409875
271,4028.0,34.37167875
272,4029.0,31.133866499999996
273,4030.0,32.4101215
274,4031.0,29.497080250000003
275,4057.0,30.45278525
276,4059.0,28.028530749999998
277,4060.0,29.28285375
278,4061.0,22.9722525
279,4062.0,21.509969750000003
280,4063.0,25.97903675
281,4064.0,24.40989925
282,4095.0,36.62507025
283,4096.0,36.3175045
284,4097.0,34.287337
285,4098.0,35.34159975
286,4099.0,30.42587425
287,4100.0,31.964551750000002
288,4156.0,24.042018500000005
289,4157.0,23.488806500000003
290,4158.0,19.23479575
291,4159.0,18.4642275
292,4160.0,20.64825775
293,4161.0,19.929185999999998
294,4184.0,20.914945749999998
295,4185.0,22.22229675
296,4186.0,18.419377
297,4187.0,19.67862125
298,4188.0,25.09381925
299,4189.0,23.92413825
300,4190.0,27.494163500000003
301,4268.0,29.388141749999996
302,4269.0,27.37711975
303,4270.0,28.7957125
304,4271.0,22.40698725
305,4272.0,20.9909205
306,4273.0,25.404495750000002
307,4274.0,23.80482025
308,4291.0,16.1028335
309,4292.0,17.148827
310,4298.0,27.61541875
311,4332.0,30.051585
312,4333.0,29.97230575
313,4334.0,29.85844975
314,4335.0,25.4359455
315,4336.0,26.86279425
316,4337.0,28.17370375
317,4338.0,29.03479575
318,4379.0,24.459264249999997
319,4380.0,22.7558845
320,4381.0,21.19754075
321,4382.0,19.716242249999997
322,4383.0,26.5914655
323,4384.0,28.72773825
324,4385.0,30.094133250000002
325,4415.0,21.21853825
326,4416.0,19.973750250000002
327,4417.0,19.055005499999996
328,4418.0,15.274704250000001
329,4419.0,16.023643125
330,4420.0,16.874888
331,4421.0,17.84869
332,4450.0,22.998856500000002
333,4451.0,21.53321475
334,4452.0,20.21670925
335,4453.0,18.9589905
336,4454.0,25.780896250000005
337,4455.0,27.13115825
338,4456.0,28.4796305
339,4481.0,16.8339775
340,4482.0,16.200837
341,4483.0,15.83985075
342,4488.0,14.631100250000001
343,4489.0,14.9346885
344,4490.0,15.308071749999998
345,4534.0,14.8091745
346,4535.0,14.583108375
347,4536.0,14.383096499999999
348,4537.0,14.20780975
349,4540.0,14.873730375
350,4541.0,15.109532
351,4542.0,15.46543475
352,4580.0,32.4748805
353,4581.0,30.940208750000004
354,4582.0,28.49265725
355,4586.0,21.5624325
356,4587.0,23.16446525
357,4588.0,24.77015275
358,4589.0,26.43574275
359,4603.0,23.685680500000004
360,4604.0,22.01013325
361,4605.0,20.464651500000002
362,4606.0,18.935794
363,4609.0,25.781103
364,4610.0,27.061202
365,4611.0,28.623706499999997
366,4614.0,14.783717
367,4651.0,30.3212905
368,4653.0,28.829381
369,4654.0,27.5430755
370,4655.0,21.606989249999998
371,4656.0,22.987361
372,4657.0,24.31229725
373,4658.0,25.681453
374,4678.0,31.883323000000004
375,4679.0,32.417886
376,4680.0,32.99254325
377,4681.0,30.3715615
378,4682.0,29.22861175
379,4683.0,27.5922905
380,4684.0,25.887682499999997
381,4700.0,23.658806000000002
382,4701.0,26.55927175
383,4703.0,25.628505750000002
384,4704.0,24.973695250000002
385,4722.0,30.56005225
386,4723.0,31.515123499999998
387,4725.0,32.214863
388,4726.0,28.71080825
389,4727.0,26.31531025
390,4728.0,23.213742749999998
391,4729.0,24.668802999999997
392,4749.0,25.65150525
393,4751.0,24.42296125
394,4752.0,23.343374250000004
395,4753.0,19.02683125
396,4754.0,17.779948750000003
397,4755.0,20.272923875000004
398,4756.0,21.61606575
399,4784.0,13.56108275
400,4785.0,13.2706155
401,4786.0,12.869029
402,4787.0,13.055522
403,4788.0,14.029028624999999
404,4789.0,14.386088124999999
405,4791.0,15.02827925
406,4824.0,29.495873500000002
407,4826.0,28.162836249999998
408,4827.0,27.0779845
409,4828.0,21.83148375
410,4829.0,20.32568325
411,4830.0,23.38473925
412,4831.0,25.039358
413,4866.0,33.06245525
414,4867.0,33.239679499999994
415,4868.0,32.661969
416,4869.0,31.9773135
417,4870.0,28.7588295
418,4871.0,30.370163250000004
419,4905.0,20.34587075
420,4906.0,21.328740500000002
421,4907.0,22.7913795
422,4909.0,17.9724735
423,4910.0,18.96825875
424,4922.0,22.446219
425,4923.0,20.82680675
426,4924.0,18.20069175
427,4925.0,19.6581775
428,4927.0,28.353145500000004
429,4928.0,25.723632249999998
430,4929.0,24.465726
431,4963.0,26.733747
432,4964.0,24.02235275
433,4965.0,25.147125250000002
434,4970.0,19.57025775
435,4971.0,18.385707000000004
436,4972.0,20.84407575
437,4973.0,22.2577285
438,4979.0,16.5465345
439,4980.0,16.116194
440,4981.0,17.24363125
441,4992.0,30.588226
442,5004.0,17.883005000000004
443,5005.0,19.165592500000002
444,5006.0,21.8579335
445,5007.0,20.436159
446,5009.0,26.3766765
447,5010.0,23.78911875
448,5011.0,25.090864749999998
449,5021.0,19.99383175
450,5022.0,19.40069075
451,5023.0,20.83706725
452,5025.0,17.70261625
453,5026.0,18.455204249999998
454,5027.0,17.0578775
455,5028.0,16.50883
456,5067.0,31.03501975
457,5068.0,28.8181575
458,5069.0,30.07696625
459,5082.0,27.38331825
460,5083.0,26.35659
461,5084.0,28.208704
462,5086.0,19.44893775
463,5087.0,21.075555
464,5088.0,24.33966225
465,5089.0,22.68159
466,5090.0,27.466050749999997
467,5091.0,28.84233975
468,5092.0,25.94363625
469,5093.0,24.30397275
470,5094.0,30.06519925
471,5095.0,29.865768
472,5096.0,30.185804249999997
473,5110.0,27.61728525
474,5111.0,26.54567325
475,5112.0,28.46693075
476,5114.0,21.528603999999998
477,5115.0,24.62500875
478,5116.0,23.0576815
479,5134.0,31.821223249999996
480,5135.0,30.34814075
481,5136.0,31.077819750000003
482,5137.0,27.018606749999996
483,5138.0,28.497258
484,5139.0,25.577492
485,5140.0,24.0833225
486,5151.0,19.321986499999998
487,5152.0,20.59415775
488,5153.0,23.18102725
489,5154.0,21.862338500000003
490,5155.0,25.51486625
491,5156.0,24.889131499999998
492,5157.0,27.007042000000002
493,5169.0,19.4663625
494,5170.0,18.55734275
495,5185.0,24.162438499999997
496,5186.0,23.4984
497,5187.0,25.856194
498,5193.0,19.79891425
499,5194.0,21.1795905
500,5201.0,19.45452975
501,5202.0,18.5233785
502,5208.0,27.425782500000004
503,5209.0,27.32834625
504,5222.0,27.91786175
505,5223.0,27.195048749999998
506,5224.0,28.24594175
507,5226.0,20.870787
508,5227.0,22.263054
509,5228.0,25.377261750000002
510,5229.0,23.789846499999996
511,5230.0,17.7759505
512,5231.0,18.52859225
513,5232.0,17.061001
514,5233.0,16.384618625
515,5235.0,20.995760250000004
516,5236.0,19.48949825
517,5237.0,20.095523
518,5268.0,27.295417
519,5269.0,27.010452750000002
520,5270.0,27.57954025
521,5272.0,22.18196775
522,5273.0,23.44508775
523,5274.0,26.03085525
524,5275.0,24.69478675
525,5302.0,27.11602325
526,5303.0,27.08983625
527,5304.0,26.754973250000003
528,5305.0,26.97023625
529,5306.0,26.354455249999997
530,5307.0,25.804502749999997
531,5308.0,21.1134395
532,5310.0,22.064147000000002
533,5315.0,25.898517249999998
534,5316.0,24.845582
535,5317.0,25.34652975
536,5318.0,25.8053895
537,5319.0,25.7348315
538,5332.0,29.992551000000002
539,5333.0,30.032832499999998
540,5334.0,29.46296675
541,5335.0,29.790536749999998
542,5336.0,28.51280275
543,5337.0,27.05909325
544,5352.0,26.34774125
545,5353.0,25.28282525
546,5355.0,27.513744000000003
547,5356.0,20.713305500000004
548,5357.0,23.45387875
549,5358.0,22.023421499999998
550,5359.0,24.3432695
551,5360.0,17.356412000000002
552,5361.0,18.14535525
553,5362.0,20.310229749999998
554,5364.0,18.82172525
555,5365.0,19.451272250000002
556,5384.0,20.42505575
557,5385.0,19.7635635
558,5387.0,21.3839275
559,5388.0,29.46326225
560,5389.0,29.457375999999996
561,5399.0,28.533112
562,5400.0,28.0055145
563,5401.0,28.24280875
564,5402.0,24.8019465
565,5403.0,23.217723999999997
566,5404.0,27.209727
567,5405.0,26.21068925
568,5418.0,28.807919000000002
569,5419.0,28.172130000000003
570,5420.0,29.32855625
571,5422.0,25.03039875
572,5423.0,26.439173750000002
573,5424.0,22.238057750000003
574,5425.0,23.664747499999997
575,5426.0,21.1186915
576,5427.0,20.32243925
577,5429.0,23.493582999999997
578,5430.0,22.141502000000003
579,5431.0,22.7279015
580,5436.0,25.586725
581,5437.0,25.51240075
582,5438.0,20.21202525
583,5439.0,21.012607250000002
584,5445.0,22.749184
585,5446.0,22.05975125
586,5447.0,23.672781
587,5449.0,28.656293499999997
588,5450.0,28.58237375
589,5473.0,19.48197
590,5474.0,17.840742000000002
591,5475.0,18.505039
592,5476.0,24.813292499999996
593,5477.0,24.7274265
594,5501.0,27.12477775
595,5502.0,25.45410925
596,5503.0,24.554219250000003
597,5504.0,19.2674095
598,5505.0,20.49627025
599,5506.0,22.9660085
600,5507.0,21.696401500000004
601,5508.0,24.81984375
602,5509.0,25.63731375
603,5510.0,24.1325875
604,5511.0,23.316232250000002
605,5512.0,27.319668
606,5513.0,27.20992175
607,5514.0,27.01923
608,5529.0,29.663844
609,5530.0,29.421725249999998
610,5531.0,29.2231925
611,5532.0,24.19985375
612,5533.0,25.61272175
613,5534.0,28.154166
614,5535.0,26.963681500000003
615,5545.0,25.810641999999998
616,5546.0,25.868637250000003
617,5547.0,25.935007
618,5549.0,25.27328825
619,5550.0,25.623815
620,5551.0,24.89959725
621,5552.0,24.21819925
622,5564.0,25.066224249999998
623,5565.0,24.959799250000003
624,5566.0,24.7846565
625,5567.0,19.640258375
626,5568.0,20.879409
627,5569.0,23.34329275
628,5570.0,22.05634475
629,5571.0,15.557077750000001
630,5572.0,16.435106750000003
631,5573.0,17.011946
632,5574.0,17.893225
633,5587.0,29.781367250000002
634,5588.0,29.605607
635,5589.0,29.278896999999997
636,5590.0,24.27147825
637,5591.0,22.03754175
638,5593.0,21.128521
639,5594.0,20.56662075
640,5599.0,17.394526749999997
641,5600.0,18.106744749999997
642,5601.0,18.8186685
643,5602.0,19.643767
644,5614.0,17.913663250000003
645,5615.0,19.49528575
646,5616.0,18.67607975
647,5617.0,20.570619999999998
648,5618.0,21.958530749999998
649,5620.0,21.270660624999998
650,5628.0,23.162935750000003
651,5629.0,23.40892925
652,5630.0,22.879514999999998
653,5632.0,21.243533000000003
654,5633.0,22.04904525
655,5634.0,19.7236375
656,5635.0,20.48427925
657,5636.0,20.402442
658,5637.0,21.2086185
659,5638.0,22.9681845
660,5639.0,22.0210595
661,5641.0,26.116809500000002
662,5642.0,23.938824
663,5643.0,24.500311500000002
664,5652.0,23.26826325
665,5653.0,23.089876
666,5654.0,23.3533435
667,5657.0,21.919209000000002
668,5658.0,22.4481505
669,5663.0,19.5819275
670,5664.0,20.4020775
671,5665.0,21.398192
672,5666.0,18.820938
673,5667.0,21.336097249999998
674,5668.0,23.130562
675,5669.0,22.2202585
676,5673.0,24.720893249999996
677,5674.0,24.244125250000003
678,5676.0,25.147168
679,5677.0,22.353383
680,5694.0,18.63013475
681,5695.0,19.539337
682,5696.0,16.305818249999998
683,5697.0,17.055008
684,5698.0,18.0160985
685,5699.0,14.927602000000002
686,5700.0,15.594809500000002
687,5713.0,19.797382000000002
688,5714.0,19.075190999999997
689,5716.0,15.589907
690,5717.0,16.229278
691,5718.0,18.4745035
692,5719.0,17.561426
693,5720.0,16.854124249999998
694,5721.0,21.53936975
695,5722.0,22.330142999999996
696,5723.0,23.250013250000002
697,5724.0,20.02204275
698,5725.0,20.797128999999998
699,5727.0,24.9422625
700,5728.0,23.660846250000002
701,5736.0,21.27250525
702,5737.0,22.0904455
703,5739.0,17.5968745
704,5740.0,18.28748925
705,5741.0,20.669506
706,5742.0,19.713945499999998
707,5743.0,18.972975
708,5748.0,18.184221750000003
709,5749.0,20.368179
710,5750.0,19.19545475
711,5751.0,17.3153615
712,5753.0,23.792058
713,5754.0,20.918795250000002
714,5763.0,21.3946285
715,5764.0,20.758882
716,5765.0,22.3926945
717,5767.0,18.30972675
718,5768.0,17.586693
719,5769.0,19.0305555
720,5770.0,19.78354425
721,5775.0,19.11451975
722,5776.0,18.376056000000002
723,5777.0,20.066871
724,5778.0,17.01283825
725,5779.0,17.68994975
726,5781.0,21.500387250000003
727,5782.0,20.681567750000003
728,5791.0,21.783966500000002
729,5792.0,22.670467249999998
730,5794.0,21.1967885
731,5795.0,19.020538
732,5796.0,19.7857475
733,5799.0,23.2815605
734,5800.0,22.4001405
735,5801.0,20.71371025
736,5802.0,21.55799725
737,5804.0,25.102289
738,5805.0,24.654048000000003
739,5806.0,24.28318275
740,5815.0,20.603025000000002
741,5816.0,21.2933045
742,5818.0,22.13286825
743,5819.0,18.68583725
744,5820.0,19.51929
745,5822.0,21.6810325
746,5823.0,20.8024745
747,5824.0,22.815289500000002
748,5825.0,19.979254499999996
749,5827.0,23.38104475
750,5828.0,23.853914250000003
751,5837.0,24.785537
752,5839.0,25.3450785
753,5840.0,20.681084499999997
754,5841.0,21.510295749999997
755,5842.0,24.27654875
756,5843.0,22.3409915
757,5844.0,23.2023455
758,5845.0,23.505458
759,5846.0,22.69897075
760,5847.0,21.168155
761,5848.0,21.939721249999998
762,5849.0,25.30659775
763,5851.0,24.73050325
764,5852.0,24.380822249999998
765,5863.0,23.66246825
766,5864.0,24.160546749999998
767,5866.0,24.635358
768,5867.0,21.727645000000003
769,5868.0,22.602574
770,5869.0,21.616109500000004
771,5870.0,20.76048075
772,5871.0,22.641194
773,5872.0,19.980598
774,5873.0,19.20778
775,5874.0,23.420810250000002
776,5876.0,23.024113500000002
777,5883.0,24.231575250000002
778,5884.0,24.00219525
779,5886.0,24.757261999999997
780,5887.0,20.913226
781,5888.0,21.68263725
782,5889.0,22.448640249999997
783,5890.0,23.25933475
784,5891.0,21.64334125
785,5892.0,20.8071745
786,5893.0,22.370154999999997
787,5894.0,19.246571
788,5895.0,20.01508925
789,5896.0,22.957931000000002
790,5898.0,22.672978999999998
791,5905.0,24.46164725
792,5906.0,24.9902835
793,5908.0,21.9084405
794,5909.0,21.128278249999997
795,5910.0,24.240628
796,5911.0,22.67608075
797,5912.0,23.50263
798,5913.0,21.38797775
799,5914.0,20.628130749999997
800,5915.0,22.379762
801,5916.0,19.1735425
802,5917.0,19.91550275
803,5919.0,23.725176750000003
804,5920.0,22.9748965
805,5926.0,25.003411749999998
806,5927.0,24.667883749999998
807,5928.0,24.187723750000004
808,5929.0,23.6256385
809,5930.0,24.32407525
810,5931.0,24.635131749999996
811,5932.0,24.705430749999998
812,5942.0,28.84056125
813,5943.0,28.73894825
814,5944.0,28.664492000000003
815,5945.0,28.500718749999997
816,5946.0,27.807432499999997
817,5947.0,26.61348325
818,5948.0,25.0611885
819,5957.0,26.692258000000002
820,5958.0,27.5245455
821,5959.0,27.92276125
822,5960.0,27.934117
823,5961.0,28.030767500000003
824,5962.0,19.10734325
825,5963.0,18.10773925
826,5970.0,20.580289
827,5971.0,19.704669000000003
828,5975.0,25.24366225
829,5976.0,22.97297425
830,5977.0,22.1095605
831,5978.0,23.818993499999998
832,5979.0,24.509556749999998
833,5980.0,24.811331499999998
834,5981.0,24.926751499999998
835,6001.0,24.938275750000003
836,6002.0,24.159456249999998
837,6003.0,23.435158
838,6004.0,22.00536875
839,6005.0,20.50047625
840,6006.0,21.2618655
841,6007.0,19.76533325
842,6008.0,22.376026500000002
843,6009.0,23.98155075
844,6010.0,23.240722499999997
845,6011.0,24.39906025
846,6012.0,24.488775500000003
847,6013.0,24.578429250000003
848,6014.0,24.10226675
849,6017.0,23.9930115
850,6018.0,22.847823750000003
851,6019.0,23.4353895
852,6024.0,21.806987749999998
853,6025.0,21.002430499999996
854,6026.0,19.50321625
855,6027.0,20.256918499999998
856,6028.0,21.0040765
857,6029.0,21.847319249999998
858,6030.0,22.93714825
859,6036.0,23.63840225
860,6037.0,24.6353435
861,6040.0,23.42989875
862,6041.0,22.840553
863,6046.0,22.3053725
864,6047.0,25.86724225
865,6048.0,25.82177525
866,6049.0,25.498485
867,6050.0,25.7545125
868,6051.0,23.01732075
869,6052.0,22.16163925
870,6053.0,23.91470825
871,6054.0,24.72419675
872,6056.0,25.43604775
873,6057.0,25.32562575
874,6058.0,25.269107499999997
875,6061.0,23.792395
876,6062.0,23.26363025
877,6067.0,22.649148
878,6068.0,20.67219825
879,6069.0,21.53385275
880,6070.0,21.69629475
881,6071.0,20.89609175
882,6072.0,22.7585305
883,6073.0,19.432639
884,6074.0,20.1620815
885,6078.0,23.13795275
886,6079.0,23.6722735
887,6082.0,25.568177249999998
888,6083.0,25.75394375
889,6084.0,24.172371249999998
890,6085.0,23.317944499999996
891,6086.0,25.76576875
892,6087.0,24.843117
893,6088.0,25.4596005
894,6089.0,24.4798575
895,6090.0,24.3763845
896,6091.0,23.30897575
897,6092.0,23.775566750000003
898,6093.0,24.019365249999996
899,6094.0,24.591003750000002
900,6095.0,24.124869750000002
901,6096.0,24.095757499999998
902,6097.0,24.508581500000002
903,6098.0,23.198711000000003
904,6099.0,23.34893825
905,6100.0,23.261063
906,6101.0,22.998035
907,6102.0,22.95633375
908,6103.0,22.654319500000003
909,6104.0,24.84637375
910,6105.0,24.392729499999998
911,6107.0,24.20761925
912,6108.0,24.38343325
913,6109.0,23.923335
914,6110.0,23.330613749999998
915,6111.0,22.45714675
916,6112.0,24.568177249999998
917,6113.0,24.627570000000002
918,6114.0,25.08177175
919,6115.0,24.166042750000003
920,6116.0,24.678872
921,6117.0,24.58353675
922,6118.0,24.070285499999997
923,6119.0,24.917062
924,6120.0,24.246262
925,6121.0,23.999056250000002
926,6122.0,23.718982500000003
927,6123.0,23.25937975
928,6124.0,23.609861000000002
929,6125.0,22.800282
930,6126.0,22.66317075
931,6127.0,23.17086575
932,6128.0,24.23615375
933,6129.0,24.049832000000002
934,6130.0,24.369178499999997
935,6131.0,24.02005875
936,6132.0,24.31997075
937,6133.0,24.09706875
938,6134.0,23.651439250000003
939,6135.0,23.803914500000005
940,6136.0,24.2888435
941,6137.0,24.02132975
942,6138.0,23.547780500000002
943,6139.0,23.57298125
944,6140.0,24.024170250000005
945,6141.0,24.206323249999997
946,6142.0,24.368019
947,6143.0,24.8046365
948,6144.0,22.998296249999996
949,6145.0,23.20582875
950,6146.0,23.060239000000003
951,6147.0,22.86032325
952,6148.0,22.5304915
953,6149.0,22.392904249999997
954,6150.0,22.857350999999998
955,6151.0,24.04612475
956,6152.0,24.085892749999996
957,6153.0,24.421948
958,6154.0,23.4833935
959,6155.0,24.00319675
960,6156.0,24.00459175
961,6157.0,24.415328249999998
962,6158.0,23.33342475
963,6159.0,23.66163225
964,6160.0,24.03111525
965,6161.0,24.3928025
966,6162.0,23.7404625
967,6163.0,24.05988775
968,6164.0,23.77045925
969,6165.0,20.96172025
970,6167.0,21.658682250000002
971,6168.0,21.363564500000003
972,6169.0,21.81480325
973,6170.0,21.639933
974,6171.0,21.269804250000004
975,6172.0,20.73282825
976,6173.0,22.48173675
977,6174.0,23.685346
978,6175.0,24.352004
979,6176.0,24.8031815
980,6177.0,24.65110325
981,6178.0,25.299814250000004
982,6180.0,24.872293749999997
983,6181.0,24.126362
984,6182.0,24.078978
985,6183.0,24.29538
986,6184.0,24.3107165
987,6185.0,24.009240499999997
988,6186.0,23.74383925
989,6187.0,24.0970245
990,6188.0,24.03278975
991,6189.0,23.55576225
992,6190.0,24.37817125
993,6191.0,24.80151
994,6192.0,23.87839975
995,6193.0,24.951903249999997
996,6194.0,23.390473749999998
997,6195.0,23.22626625
998,6196.0,22.457319999999996
999,6197.0,22.85126825
1000,6198.0,24.761335250000002
1001,6199.0,25.120188
1002,6200.0,24.6454215
1003,6201.0,24.85357475
1004,6202.0,24.361570999999998
1005,6203.0,24.56328725
1006,6204.0,23.7835615
1007,6205.0,24.136452
1008,6206.0,24.646722249999996
1009,6207.0,24.3704635
1010,6208.0,25.02543375
1011,6209.0,24.493018
1012,6210.0,24.16136175
1013,6211.0,23.663587999999997
1014,6212.0,24.005159
1015,6213.0,24.09190375
1016,6214.0,23.767722000000003
1017,6215.0,23.48978875
1018,6216.0,23.61965
1019,6217.0,24.2347735
1020,6218.0,23.825273
1021,6219.0,24.687591500000003
1022,6220.0,24.89582625
1023,6221.0,24.0916945
1024,6222.0,25.049428749999997
1025,6223.0,24.5441815
1026,6224.0,24.43672625
1027,6225.0,24.76702775
1028,6226.0,23.97938725
1029,6227.0,23.707012749999997
1030,6228.0,23.59679225
1031,6229.0,23.88574075
1032,6230.0,24.30001875
1033,6231.0,23.824099
